code_id,code_snippet,code_length,num_functions,num_classes,num_variables,num_comments,comment_density,num_imports,use_of_recursion,use_of_lambda,num_loops,complexity_score,execution_time,ai_generated
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.54,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.62,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.41,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.22,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.26,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.7,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.5,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.34,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.95,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.84,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.53,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.44,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.37,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.68,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.71,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.77,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.42,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.96,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.09,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.38,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.93,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.87,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.53,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.2,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.35,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.27,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.33,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.85,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.08,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,0.81,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.89,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.94,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.09,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,0.37,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.61,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.17,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.2,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.35,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.17,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.85,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.44,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.72,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.26,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.96,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.05,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.4,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.2,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.93,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.86,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.57,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.33,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.72,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.72,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.11,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.95,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.85,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.61,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.02,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.45,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.27,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.08,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.87,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.78,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.53,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.36,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.04,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.4,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.31,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.26,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.55,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.53,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.58,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.54,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.94,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.88,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.25,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.14,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.24,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.7,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.11,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.63,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.1,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.4,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.89,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,5.33,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.17,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.8,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.28,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.33,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.82,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.52,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.28,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.54,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.64,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.95,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.28,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.88,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.8,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.65,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.25,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.45,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.54,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.91,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.9,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.04,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.73,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.94,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.6,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.72,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.41,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.36,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.17,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.52,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.4,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.0,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,5.98,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.33,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.16,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.34,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.72,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.91,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.87,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.61,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.53,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.11,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.59,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.7,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.53,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.63,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.07,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.48,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.0,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,0.91,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.53,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,0.67,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.08,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.2,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.66,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,0.75,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.29,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.27,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.22,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.56,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.81,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.22,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.49,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.2,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.47,0
